hs300_return,guozheng_return,hsi_return,sp500_return,nasdaq_return,cbond_return,agg_return,gold_return,oil_return,date,year_month,equity_return,bond_return,roro_signal,sentiment_signal,composite_signal
-0.051476801244456305,-0.014139409178177242,-0.05589665899197882,-0.020627975996129977,-0.008744084065209878,0.009821336972270833,0.01297968397291216,0.014285714285714235,0.029233025984912064,2014-01-30,2014-01,-0.030176985895190446,0.011400510472591496,0,1,0
-0.01514678304872863,-0.00446411420177395,0.05546608447123491,0.03474081032047138,0.03767366072080325,0.014449678610474637,0.0040835266821346305,0.053404804447091614,0.027132559070885076,2014-02-28,2014-02,0.02165393165240139,0.009266602646304634,0,1,0
-0.02011760570131993,-0.04035653830864516,-0.015537731819269651,0.014417052132839281,-0.019799018265040713,-0.0012537901301862275,-0.0036971993714760565,-0.04279362726935898,-0.03183377811666033,2014-03-31,2014-03,-0.016278768392287236,-0.002475494750831142,0,1,0
-0.002059992187192883,-0.018461039482568276,-0.014012865536558783,-0.0008326977932407997,-0.020877947969429878,0.010261632192656744,0.009490137700037149,0.003700097370983535,0.0,2014-04-30,2014-04,-0.011248908593798124,0.009875884946346947,0,-1,0
-2.782324817762749e-06,0.009066187728641761,0.050295946073372066,0.020645586686041772,0.03653999685367815,0.013340788559616179,0.009399189089568827,-0.04267942583732054,0.032468837957378316,2014-05-30,2014-05,0.023308987003383196,0.011369988824592503,0,1,0
0.007070037089786485,0.030960028999759803,-0.0043071654770662215,0.018703483150244393,0.032012779899841304,0.00459182754736398,0.006347746090156425,0.058137195735264546,0.026397818040132526,2014-06-30,2014-06,0.016887832732513153,0.005469786818760203,0,1,0
0.0857874513931014,0.07770874489390622,0.05126326933531722,-0.021613272811616513,-0.0004699340036120603,-0.0005934146260425655,0.0,-0.031826741996233476,-0.06806531232200497,2014-07-31,2014-07,0.038535251761419254,-0.0002967073130212827,0,-1,0
0.003814283665936502,0.03557512885436953,0.008545050859019243,0.040630584479737886,0.05229572123514448,0.006677602151295092,0.008717195815745926,-0.004259438528557591,-0.0196158561503883,2014-08-29,2014-08,0.028172153818841528,0.007697398983520509,0,1,0
0.040619160817843225,0.075643103200564,-0.07349316306151543,-0.014977920068905859,-0.011318910486242673,0.010725821034805572,-0.003930170916735198,-0.05441119315973575,-0.01851851851851849,2014-09-30,2014-09,0.0032944540803486523,0.0033978250590351866,0,1,0
0.01208126427594114,0.006210096458408199,0.031583202674877686,0.024968400374799637,0.02897460118841777,0.01754467239374602,0.00018208302986155722,-0.043344289235825784,-0.07753980071011335,2014-10-31,2014-10,0.020763512994488885,0.008863377711803788,0,1,0
0.11791655323599803,0.07617617338836391,0.0029887357077109655,0.024655442561660967,0.04041711340797782,0.010479545754114028,0.007664233576642365,0.012845215157353929,-0.16031987814166027,2014-11-28,2014-11,0.05243080366034234,0.009071889665378197,0,1,0
0.2531704241275661,0.11202807698601225,0.010167555796349426,0.002658933834588151,-0.012017853574045723,-0.0056681094927063524,-0.001544050862851809,0.01005025125628145,-0.2279710144927536,2014-12-31,2014-12,0.07320142743409404,-0.0036060801777790807,0,1,0
-0.056885532800536986,-0.0038946911275286045,0.03312338682665805,-0.012664663797951614,-0.0030112727048272614,0.009819775689757115,0.01565044327845122,0.05020833333333341,-0.03597122302158273,2015-01-30,2015-01,-0.008666554720837282,0.012735109484104168,0,-1,0
0.06526106453267166,0.07349127083064189,0.01382693158613546,0.04139348562468537,0.060182564425863116,0.007729457043254451,-0.010077588513332736,-0.045972495088408616,0.0038329634859792794,2015-02-27,2015-02,0.0508310633999995,-0.0011740657350391426,0,-1,0
0.12493915332528993,0.15740368406214422,0.0005404803455306695,-0.023377838995787825,-0.03331657460621529,-0.011371638699437914,0.008239022181982802,-0.02103092783505156,-0.040129058277878604,2015-03-31,2015-03,0.04523778082619234,-0.0015663082587275556,0,-1,0
0.15179605688311648,0.1491486585267232,0.12160747924370341,0.01253590059373022,0.023888663632883445,0.013435596410863893,-0.006726457399103158,-0.013993316624895558,0.16949490916350562,2015-04-30,2015-04,0.09179535177603135,0.003354569505880367,0,-1,0
0.01108831910498087,0.12721938703765145,-0.024876807332751993,-0.0033578298734169287,0.005719912618043832,0.005330629742486881,0.0015443313953489302,-0.004678362573099393,-0.032701660238135255,2015-05-29,2015-05,0.023158596310901447,0.0034374805689179055,0,1,0
-0.11882587276768619,-0.13833340874867617,-0.04881411173279404,-0.023023716808757255,-0.02766352915946646,0.00327076548921168,-0.006481650538616157,-0.024085340445037184,-0.032669983416252046,2015-06-30,2015-06,-0.07133212784347602,-0.0016054425247022386,0,1,0
-0.10259100531128329,-0.10557400070460421,-0.06262921218725637,0.012717778306361449,0.03605145284516276,0.00959832151320672,0.010906738145854522,-0.05958904109589036,-0.16818103891650948,2015-07-31,2015-07,-0.04440499741032393,0.010252529829530621,0,1,0
-0.12083339143892802,-0.1128175154429103,-0.11227695285737727,-0.059989315269599164,-0.06677929409296579,0.0064057174513607595,-0.003838420764028516,0.03947247916475849,-0.040322580645161255,2015-08-31,2015-08,-0.09453929382035611,0.0012836483436661217,-1,-1,-2
-0.04733232766701423,-0.014880283099475866,-0.016007648239964478,0.003229121294654025,0.00927675821117746,0.004288509442372357,0.005786718104160871,-0.024774577606583192,-0.08069105691056921,2015-09-30,2015-09,-0.013142875900124617,0.005037613773266614,0,1,0
0.07207586754606865,0.10477870675768952,0.012754643353835249,0.03274514234523429,0.06865974333903502,0.010263067756544952,9.150805270863316e-05,0.0020614035087718197,-0.03660322108345537,2015-10-30,2015-10,0.05820282066837255,0.005177287904626793,-1,-1,-2
0.026021542293482414,0.0720496636966177,-0.016701765230768717,-0.011235539160257435,-0.008378152031612629,0.00045011817843798596,-0.0017435991557309682,-0.06358024691358022,-0.10474350719038428,2015-11-30,2015-11,0.012351149913492265,-0.0006467404886464911,0,1,0
0.03878632824158834,0.0456258626128887,-0.020863318204654036,-0.027912635450489165,-0.026057244166293292,0.014894676982333044,-0.008734025926266487,-0.005068518866153671,-0.12124849939975979,2015-12-31,2015-12,0.0019157986066081101,0.0030803255280332786,0,-1,0
-0.1507541135997924,-0.19456830745685283,-0.07708541199516272,-0.0359822536918557,-0.048620888167625775,0.0030229457548851535,0.012504631344942618,0.027304227304227213,-0.10313174946004322,2016-01-29,2016-01,-0.10140219498225789,0.007763788549913886,-1,1,0
-0.008128477170506354,-0.010193458233658359,-0.024677620499604536,-0.00368675782779071,-0.019932052797197786,0.002379716875914095,0.009279676589489139,0.09622725255215281,-0.024985127900059356,2016-02-29,2016-02,-0.013323673305751548,0.005829696732701617,0,-1,0
0.09806354038294773,0.12328865410973622,0.07055215958746541,0.04114035213831757,0.034624781118422376,0.005870628418899182,0.012725441728462794,0.0004043671653861658,0.13540740740740742,2016-03-31,2016-03,0.07353389746737786,0.009298035073680988,0,-1,0
-0.02022092713889978,-0.015415413097243369,0.02771516067872093,-0.003608670656329749,-0.04209552129459038,-0.007110783233399087,0.004077194889915647,0.059368820039551906,0.20057381324986956,2016-04-29,2016-04,-0.010725074301668469,-0.00151679417174172,0,-1,0
-0.013685811941268278,-0.028211719046318584,0.006681375207302276,0.01627426592285164,0.04203722638434293,0.0034009762733611115,-0.0007225433526011349,-0.06329211746522423,0.10763733809736498,2016-05-31,2016-05,0.004619067305381997,0.0013392164603799883,0,1,0
-0.0020964725409874374,0.02942635932294757,0.0016082415724660848,-0.00022386698881804445,-0.022647798128637042,0.006926949936699067,0.018483283500951186,0.08748456154796203,0.01775147928994092,2016-06-30,2016-06,0.0012132926473942263,0.012705116718825127,-1,-1,-2
0.015766310085000068,0.006688807864560609,0.03951574384338796,0.0335957336716477,0.06597928365833328,0.007519619607972539,0.004002490438494988,0.0014925373134329067,-0.14876888061245597,2016-07-29,2016-07,0.03230917582458592,0.005761055023233763,0,-1,0
0.0475271554718224,0.054684704433758835,0.03830877342870154,5.060864771322393e-05,0.0031559376081196078,0.004508946390574309,0.0007114273010226935,-0.02993368651131778,0.11418269230769229,2016-08-31,2016-08,0.028745435918023123,0.002610186845798501,0,-1,0
-0.014626920525578013,-0.010592870781211183,0.005820247340485141,-0.0011931159828170168,0.019180895878738058,0.004262228536634938,-0.000534235597898669,0.00992745322642219,0.07002237136465306,2016-09-30,2016-09,-0.00028235281407660293,0.0018639964693681343,0,1,0
0.012875102588327136,0.011308225326987165,-0.026114353115949007,-0.017336370450685146,-0.018901582957684626,0.002056205993215654,-0.002780269058295981,0.00992457324335061,-0.022284681790805005,2016-10-31,2016-10,-0.007633795721800896,-0.0003620315325401635,0,1,0
0.0532738185169237,0.028268448118946354,-0.015436112493988019,0.0412413052387941,0.009202993477312127,-0.008007679388914668,-0.02431556195965423,-0.08564554309441585,-0.03478446436192917,2016-11-30,2016-11,0.023310090571597653,-0.01616162067428445,0,-1,0
-0.07151546295745681,-0.0623143328948883,-0.038362666337933504,0.021792905004577312,0.027358952463927055,-0.008595768483939725,0.0025988490811212905,-0.013728106037784404,0.08758090614886749,2016-12-30,2016-12,-0.02460812094435485,-0.0029984597014092174,0,1,0
0.013683510205410254,-0.014061967164831768,0.05524819008544668,0.017206721573967076,0.05000475224498846,-0.00309457714673278,-0.0006482081674228368,0.03362293657688964,-0.01805658972449742,2017-01-26,2017-01,0.02441624138899614,-0.0018713926570778083,0,-1,0
0.026250022923220984,0.03548525723228679,0.026439273389068596,0.028823625177360146,0.03268559317760911,0.0016638413122969098,0.008438427299703122,0.03324555628703085,0.008404930892790485,2017-02-28,2017-02,0.029936754379909124,0.005051134306000016,0,1,0
-0.0006916707128097332,-0.010045713197600614,0.014093737388141792,-0.013873349628667708,0.008391732154379383,0.0006214917775650974,0.0050037064492216565,0.0035875524024506777,-0.06776522866135892,2017-03-31,2017-03,-0.0004250527993113762,0.002812599113393377,0,1,0
-0.018305409537025752,-0.04743079385950011,0.008783731322854482,0.013281200471109145,0.03045292165207769,-0.005047595088738643,0.005160814671458791,0.016575694332958912,-0.04036841073878117,2017-04-28,2017-04,-0.0026436699900969085,5.6609791360073825e-05,-1,-1,-2
0.01935106309895418,-0.030393895734285636,0.03905549159672739,0.008627628996331627,0.025642840180274185,-0.005083091232804149,0.00817939527616951,0.008562666772870209,0.01678951678951668,2017-05-31,2017-05,0.012456625627600349,0.0015481520216826805,0,1,0
0.04833394906456978,0.06105659997664148,-0.0017296386246405948,-0.002736618159233206,-0.029156633545474153,0.012187929557164079,-0.00018284878405550042,-0.017867731351543625,-0.07015728476821192,2017-06-30,2017-06,0.015153531742372661,0.006002540386554289,1,-1,0
0.02383745927622316,0.012995882869787811,0.059719599939249246,0.016998710954873264,0.05062929146629713,0.003402891995217594,0.006150739006701489,0.03115720968069957,0.07971329278887929,2017-07-31,2017-07,0.032836188901286124,0.0047768155009595414,0,1,0
0.01371478779290003,0.025435195571200664,0.015616075289856424,-0.0018980334472692428,0.015848597584025903,-0.0002388249810930665,0.00656754537991433,0.032101970966599724,-0.07434721945385692,2017-08-31,2017-08,0.013743324558142755,0.003164360199410632,0,-1,0
0.0015567002684713227,0.006305267451775176,-0.014268847342142843,0.017286167349618964,-0.001436246062310409,0.004806394373541911,-0.0030928772855454145,-0.0282490154498638,0.09167901757357622,2017-09-29,2017-09,0.0018886083330824422,0.0008567585439982484,0,1,0
0.03207203550886861,-0.000678447446370356,-0.0028612968132443184,0.011997355134414356,0.031365740563508604,-0.004323013751601379,0.0017394488693582844,-0.006725317693059507,0.09860012172854526,2017-10-31,2017-10,0.01437907738943538,-0.0012917824411215473,0,1,0
0.0023713025056835146,-0.029794648652087585,0.02039895878180009,0.026448408854129468,0.018709666580319917,-0.0032843794796805215,-0.0012821686967671164,0.0024666222935672,0.05369621184258899,2017-11-30,2017-11,0.007626737613969081,-0.002283274088223819,0,1,0
0.008183412447273719,-0.00649420114340471,0.029060438017948442,0.011880213255067051,0.009238088443737746,0.0013073299402808214,0.0010995052226498991,0.01215209721677768,0.042508710801393734,2017-12-29,2017-12,0.01037359020412445,0.0012034175814653603,0,-1,0
0.046116686563580034,0.0039324452796947185,0.07773012765940557,0.047481089994437564,0.06736714733850735,0.0027351859459727734,-0.0087187958883993,0.02515148050760252,0.07787433155080214,2018-01-31,2018-01,0.048525499367125045,-0.0029918049712132633,0,1,0
-0.05234612571221087,-0.026312935658342806,-0.05506293099579662,-0.03832412103993221,-0.006821716746359452,0.007453736517852416,-0.0070710829921846186,-0.017519663026055787,-0.02657191410474291,2018-02-28,2018-02,-0.03577356603052839,0.00019132676283389882,0,1,0
-0.03719076078966266,-0.009550987876985051,-0.030629476976412717,-0.013743219202212775,-0.0250957931172463,0.0073276589341007,0.003465068364862267,0.012311221563754415,0.04445165476963009,2018-03-30,2018-03,-0.023242047592503902,0.005396363649481484,0,-1,0
-0.03345642225774259,-0.03802857388701364,0.0033323386536723287,0.03409532328861942,0.04154544009828531,0.010868772339339028,-0.008880994671403242,-0.008961715849863161,0.05004619648906683,2018-04-27,2018-04,0.001497621179164166,0.000993888833967893,0,1,0
0.010290499948972354,0.0014877283942191788,-0.008310158266418788,0.02640698559352872,0.048649405363577536,0.0019646530325378997,0.008893935093197136,0.0008817666002145508,0.014275092936802958,2018-05-31,2018-05,0.0157048922067758,0.005429294062867518,0,1,0
-0.06884987812647103,-0.07448047952167047,-0.050431420726001264,-0.005942324455914805,-0.006088480550133779,0.006367935989954443,0.0022641509433962703,-0.034103197898964877,0.09561455847255362,2018-06-29,2018-06,-0.04115851667603827,0.004316043466675357,0,1,0
0.03218725504067854,0.023888109214344366,0.0013115678795390107,0.032852807745712864,0.01890160071297209,0.00977080412320852,0.0010384215991692258,-0.021517871453758497,-0.054214430209035824,2018-07-31,2018-07,0.021828268118649373,0.005404612861188873,0,1,0
-0.032744963273935834,-0.04803479167661251,-0.015955456681280733,0.03133616342849321,0.05247702918566843,-0.00028471492301174184,0.008334122549483736,-0.013576702214930236,0.02166957533449665,2018-08-31,2018-08,-0.002584403803533486,0.004024703813235997,0,1,0
0.035233676381728474,0.01458831733137922,0.002741736099266978,0.0059584667969942995,0.0006992724325296518,0.0032335512087804386,-0.003869749882019824,-0.010666222240739986,0.0332378223495704,2018-09-28,2018-09,0.011844293808379725,-0.0003180993366196927,0,1,0
-0.0416528761078887,-0.05703948949027504,-0.04667026344326308,-0.05986969539871134,-0.05245874858676869,0.007872892779921203,0.0011499760421658234,0.02358987320443151,-0.10976594027441477,2018-10-31,2018-10,-0.05153821460538137,0.004511434411043513,0,1,0
-0.0013672501690098482,0.015260579830734367,0.042915879760780706,0.00722523011155185,-0.016997774502233054,0.0090893917537056,0.005177869402627211,-0.011046582463550503,-0.22257479601087948,2018-11-30,2018-11,0.009407333006364805,0.0071336305781664056,0,1,0
-0.07675572598440794,-0.07534309490367741,-0.061726047846967,-0.10917194284612364,-0.11000362159466048,0.007094928283088553,0.011930896248926182,0.03958384133951065,-0.12409189083055172,2018-12-28,2018-12,-0.0866000866351673,0.009512912266007367,0,1,0
0.07815963662732006,0.037074949216371555,0.11190139164243562,0.07731782731449588,0.08583255380223109,0.006424859883374934,0.009302762638601747,0.031452178657728425,0.19423034573882414,2019-01-31,2019-01,0.07805727172057084,0.00786381126098834,-1,1,0
0.12994197722231138,0.15654016521892,0.025149331783927975,0.028804395330412458,0.03228988716407466,0.00039099692591859636,0.0018714325816411304,0.000341245165693449,0.058561070831009365,2019-02-28,2019-02,0.07454515134392929,0.0011312147537798634,0,-1,0
0.032702998199089395,0.06447802887339638,0.008301681330270094,0.010953408393688857,0.031769275962752586,0.0033512680602276745,0.02110694183864914,-0.012614810015625588,0.036350926249563154,2019-03-29,2019-03,0.02964107855183946,0.012229104949438407,-1,1,0
-0.015278837462581074,-0.04453146637315397,0.004637363952928908,0.0274275992612405,0.04052193407541638,-0.004711890339544,0.003974121996302982,-0.008658678005411757,0.05586963751247098,2019-04-30,2019-04,0.0025553186907701477,-0.00036888417162050935,-1,-1,-2
-0.014880109106596873,0.00545043842281423,-0.07903952999539698,-0.061521486634735334,-0.08546602568953743,0.005110640664753419,0.016874135546334657,0.011200437090227888,-0.08637391023571184,2019-05-31,2019-05,-0.04709134260069048,0.010992388105544038,-1,-1,-2
0.05329678500298196,0.040957339291903816,0.06130617932648419,0.07189420907803368,0.09932044572155108,0.004386870816193378,0.009333091699891272,0.06977450459342505,0.1108411214953271,2019-06-28,2019-06,0.06535499168419094,0.006859981258042325,0,-1,0
-0.025522740976727576,-0.029296794816198735,-0.03801867482686183,0.005414310911574294,0.010380817933024922,0.005624153422135514,0.0032423669278573986,0.026940507877131203,-0.007183170856849719,2019-07-31,2019-07,-0.015408616355037786,0.004433260174996456,0,-1,0
-0.0010209363062050336,0.0013201808072487164,-0.06678476520369869,-0.009175400912332488,-0.014119700777786237,0.005903478081374924,0.01922045413910256,0.0864373045208986,-0.031922157733014656,2019-08-30,2019-08,-0.01795612447855475,0.012561966110238743,0,-1,0
-0.008780871070018681,-0.010350736581132836,0.01817329042739324,0.024247564826922474,0.018390203048251896,0.001688295039121268,-0.007283257283257294,-0.026639142829057327,0.014700544464609777,2019-09-30,2019-09,0.008335890130283219,-0.002797481122068013,0,1,0
0.01278710353869883,0.0059134694447420255,0.03913430824894215,0.04994711380801342,0.0630645752139285,-0.002379622146721272,-0.003433400827537625,0.0033867915130989523,0.04379146919431287,2019-10-31,2019-10,0.034169314050864985,-0.0029065114871294484,0,1,0
-0.0313017408820675,-0.028598050527240404,-0.027832043742431423,0.024151367494335885,0.029715073689984495,0.006985398157883349,0.0008866034222891894,-0.03224416755037107,0.07253599114064224,2019-11-29,2019-11,-0.006773078793483789,0.003936000790086269,-1,-1,-2
