date,equity_return,bond_return,roro,roro_ma,sentiment_return,composite_signal,equity_position,nav,benchmark_nav
2014-02-03,-0.024442647450679478,0.005435383213340472,0.7524786205339475,0.7224641955032755,-0.01768930076722083,0,0.5,0.9904963678813306,0.9904963678813306
2014-03-03,-0.00019414454279138572,0.0049461809833464265,0.7048942324024962,0.7050948768561757,-0.00013852723717274073,-2,0.3,0.9928498052985352,0.9928498052985352
2014-04-01,0.012474784259313986,-0.0020684584793442262,0.5906649624292735,0.6461919390997217,0.007286411028216311,0,0.5,0.995127913416496,0.9980157645607932
2014-05-01,0.001494774480645611,0.0028792146245526506,0.6275175242959505,0.6308097051270891,0.000961373886082649,0,0.5,0.9973042527422773,1.0001984196012959
2014-06-02,-0.00027483396492611334,-0.004575942198384864,0.6566044669538237,0.6401297559061582,-0.00018067850285400443,0,0.5,0.9948854028938918,0.9977725502751043
2014-07-01,0.006071414242462547,-0.0032686136343856864,0.5786389163429655,0.5668362962315369,0.0035369246812511717,2,1.0,0.9962796355999907,0.9991708290304209
2014-08-01,-0.007270663180044745,0.0058850895446114215,0.6933113653413284,0.6675429253214935,-0.00519569870134986,0,0.5,0.9890360219364054,0.9984786166514216
2014-09-01,0.00880303798312528,-0.006388139093745804,0.6529621736072626,0.6988098477242501,0.006255463624048116,0,0.5,0.9902302329318705,0.9996842291026318
2014-10-01,-0.014558189061009363,0.008401958112418617,0.6779227561943068,0.6106213355552862,-0.010365828358178777,0,0.5,0.9871821899287678,0.9966070856076219
2014-11-03,0.0021522838044238934,-0.00037198874412402994,0.6881443850129859,0.739876242903449,0.0014587772237421722,-2,0.3,0.9880609277169409,0.9974942129434055
2014-12-01,-0.011079601864133704,-0.0024530667245931115,0.5586812732555677,0.6901362368303078,-0.0066470958814021375,-2,0.3,0.9830800856394006,0.9907448336419376
2015-01-02,0.000878129770301069,0.005095226630859928,0.5319753344885783,0.5455916100421294,0.0004676089901181649,-2,0.3,0.9868453782891703,0.9937038696389137
2015-02-02,-0.0008116271332058611,-0.0012508763758164454,0.6673123891194563,0.6009284573935746,-0.0005204445564418832,2,1.0,0.9857409980443809,0.992679110779884
2015-03-02,0.01005151412305465,-0.007443804575482327,0.5799971913936021,0.6645495209014771,0.006678853038968073,0,0.5,0.9956491876078979,0.9939734201773123
2015-04-01,0.008594432384034434,0.004759373348279805,0.7800257652997414,0.6166421863194507,0.0068712585205929185,2,1.0,1.002297040522324,1.0006100841553782
2015-05-01,0.011934358414561586,-0.005467234285668976,0.5325017673799153,0.6330312767222458,0.006433867855876246,0,0.5,1.0142588126417718,1.0038456189648055
2015-06-01,0.022099201398068223,-0.004411668565453497,0.5085546757887288,0.5462696712750581,0.011660208167637595,0,0.5,1.023228680666457,1.0127233951369639
2015-07-01,-0.0234665658575694,-0.005227001057274583,0.6839004011437494,0.6273830331817293,-0.01644271783656901,0,0.5,1.0085486403575117,0.9981940718846686
2015-08-03,-0.013065621909496228,0.0030485817276415528,0.8321041965904905,0.7375142930389692,-0.010438075525139829,0,0.5,1.0034973042296036,0.9931945968209897
2015-09-01,-0.029343858911397947,0.004491887350108081,0.5942293513404431,0.6898494714204297,-0.01770453283787427,-2,0.3,0.991027860996331,0.9808531748834787
2015-10-01,0.0017358254471688817,0.0007801632500743505,0.6073110781480732,0.6082835936785156,0.001047409043751617,-2,0.3,0.9920851508721866,0.9820870826343095
2015-11-02,-0.005696570941049828,-0.0028730700333597925,0.7223010621063941,0.6607031556221294,-0.0036692095048404664,0,0.5,0.9883944747574764,0.9778790157824189
2015-12-01,0.007999446642960106,0.005318903902467698,0.6936672576831535,0.6564361645258636,0.005302158409977505,2,1.0,0.9949763668034685,0.9843908835440229
2016-01-04,-0.04395468637869253,0.004261918828839084,0.7960921328594097,0.6312464762784262,-0.03275600151583565,0,0.5,0.9512424926464111,0.964854284284669
2016-02-01,-0.006280641610322868,-0.0023035681249270468,0.554899684644378,0.6823484057611645,-0.003978393948440275,-2,0.3,0.9471596601134318,0.960713028514542
2016-03-01,0.0218364790197207,-0.007816150516509968,0.7630039333236197,0.6013796435406096,0.016556377504821224,2,1.0,0.9481822500007204,0.9674477846430862
2016-04-01,-0.0007064998917872378,-0.00029034421429963153,0.533754512338493,0.6940481880335138,-0.00037170176943116814,-2,0.3,0.9475123593437003,0.9669655873320522
2016-05-02,0.00832662748169144,-0.002904175032887868,0.544920955749682,0.597346310258864,0.0045611182016091255,0,0.5,0.9479530148627153,0.9695872497905209
2016-06-01,0.001088205193108549,-0.0003380421864866978,0.5407375434427003,0.5311230753164757,0.0005812394245883716,0,0.5,0.9483085745045983,0.9699509240337635
2016-07-01,0.0006619550637698424,0.0026418276378064043,0.7628553853646362,0.602504727038326,0.0005064492346611791,0,0.5,0.9498750772367006,0.9715531775758638
2016-08-01,-0.002153999615427149,-0.0034714697746981438,0.782185383543283,0.7992986057126491,-0.001646742805761762,0,0.5,0.9472033306509817,0.9688204562451979
2016-09-01,-0.000963264318617596,0.0015680022195085908,0.5340496441688625,0.6372248634238404,-0.0005210345677103291,-2,0.3,0.9474897355279291,0.9691133974697229
2016-10-03,0.0023250540556539003,-0.002327296101158005,0.6079378018578813,0.6151681286524108,0.0013995010745666762,0,0.5,0.9466070625664461,0.969112311071555
2016-11-01,0.0026517261628815404,3.653785785240338e-05,0.5868480513279681,0.6122140703451034,0.001571057176782406,0,0.5,0.947879427420481,0.9704149259505069
2016-12-01,-0.0002136269038234051,-0.003814430247635725,0.5585980201888975,0.580524538704485,-0.00011725525319640225,0,0.5,0.9459703711673101,0.9684604825593282
2017-01-03,0.008458885238147574,-0.00047762711049859075,0.5701740685257881,0.5523732814117055,0.004386934787607295,2,1.0,0.9497453880240072,0.972325249108195
2017-02-01,0.001148570454094,-0.0019165249685931807,0.5254732640991217,0.5414190613228937,0.0005997981952515532,0,0.5,0.9508362375156035,0.9719518983258879
2017-03-01,0.006492329320347467,-0.006966444071350164,0.5323347789935308,0.5429894100562594,0.0036307846368101985,0,0.5,0.9506108347726064,0.9717214899597572
2017-04-03,0.0005628732973395056,0.004923109201149245,0.5434921721169709,0.5539547715234837,0.0003054836216053955,0,0.5,0.9532183519738247,0.9743869135034195
2017-05-01,0.004503138660580608,-0.002160737979446603,0.625002259187271,0.5621145231083703,0.002811128048811822,2,1.0,0.9543347616322911,0.9755281157883589
2017-06-01,-0.0009368602353517109,-0.0005232183587833283,0.5978113386466536,0.6331511151991885,-0.0005409501946256941,-2,0.3,0.953440683342904,0.9748159419284391
2017-07-03,0.0006665599747683216,-0.00367349899619962,0.5565524316421433,0.5854559206307582,0.00034345458577892215,0,0.5,0.9511796165870163,0.9733503358811901
2017-08-01,0.004493255649810379,0.002483675651661965,0.5257977517183284,0.5624593468526408,0.00236892860708387,0,0.5,0.9544977740071605,0.9767458350940441
2017-09-01,0.0024868010677717043,-0.002942233849935638,0.7294501199159604,0.6540550851261033,0.0018421755107916216,2,1.0,0.9542804192187678,0.9765234140574721
2017-10-02,0.003534937524841353,-0.001137544053895545,0.8623479673562312,0.7765447466913253,0.003097836538423608,0,0.5,0.9576537408818857,0.9776939694860156
2017-11-01,0.002053355180365979,0.0006033024673997023,0.6083562951640955,0.6673068933537103,0.0011531721147650903,0,0.5,0.9589258199491983,0.9789926685666203
2017-12-01,-0.000537685651467279,0.0036953825455385836,0.5760160640069518,0.6390486406335515,-0.0003253837381414226,0,0.5,0.9604398184908475,0.9805383496210459
2018-01-02,0.013580543959397496,-0.0033153307029262225,0.5588937011441869,0.554510020782141,0.007628307856620318,2,1.0,0.965369378269255,0.98557106725355
2018-02-01,-0.01209566068061596,-0.005158403425354341,0.5382744066722689,0.6222170335256426,-0.006908020227610033,-2,0.3,0.9536925978382529,0.9770685140658589
2018-03-01,0.0002390544158586305,0.004303337442787658,0.525924878459456,0.5416982397464568,0.0001302815890108927,0,0.5,0.9566338359119491,0.9792876280976751
2018-04-02,-0.01180135174175001,0.0010199208671939353,0.6536986533208141,0.576877632885246,-0.007453293001047972,0,0.5,0.951476895124876,0.9740085671633535
2018-05-01,0.00583351748421479,-0.0015667763927944556,0.6737668040653196,0.6836897570671259,0.004065174125480967,0,0.5,0.9535067479078593,0.9760864883518092
2018-06-01,0.001410776446817863,-0.00369455143319819,0.6313222908710601,0.5720407310285385,0.0008861085412765211,0,0.5,0.9524179504777509,0.9749719073984885
2018-07-02,-0.007798237289308285,-0.0006838825607090593,0.7460051676464343,0.6633700035811072,-0.005856142870511851,0,0.5,0.9483786888761209,0.9708369931140115
2018-08-01,-0.008088460014749698,-0.002362232137986031,0.6759050826996915,0.7623437777827832,-0.005553051337284359,-2,0.3,0.9434230820152911,0.9657640338412504
2018-09-03,-0.0036268677936968827,-0.0022858418952101944,0.7017261766465096,0.6248736594362594,-0.00260089479075273,2,1.0,0.9408870195736485,0.9629088926612048
2018-10-01,0.0012581675735418019,-0.002535268710430527,0.6255764127036526,0.7034485306805427,0.0008072550618186177,-2,0.3,0.9420708131120423,0.962294026640436
2018-11-01,0.01186333160089128,0.0008560457827571089,0.7897624909746216,0.6723251058284567,0.008902527446417553,0,0.5,0.9459881616689194,0.9684139170798711
2018-12-03,0.022505814476332597,0.0021858056757431132,0.6340906513681026,0.7981828674513662,0.016576680525150787,0,0.5,0.9576671518470641,0.980369771375131
2019-01-02,-0.008059791782067394,0.0021111179601120966,0.7413347350056325,0.6694704295092795,-0.005877303437108667,0,0.5,0.9548187270888946,0.9774538213777233
2019-02-01,0.008306574290247415,-0.005350791247750397,0.8152435133287522,0.8422948515591285,0.007262512616488067,0,0.5,0.9562298455899886,0.9788983920927494
2019-03-01,0.009953163976606616,-0.0032819618169734888,0.6115344014202897,0.7052062563387751,0.006175968836645416,0,0.5,0.9594194468954913,0.9821636066264446
2019-04-01,0.02131715446663134,-0.006876288630269567,0.6437296235150579,0.5873736826379619,0.01351604127697577,2,1.0,0.9663468706521984,0.9892552530627695
2019-05-01,-0.006576763764010174,-0.00045425526690567875,0.5394185958400196,0.7314640222175351,-0.0035098690474432404,-2,0.3,0.9599914355698284,0.9857775168074105
2019-06-03,-0.0066764119355668065,0.004811513385659882,0.6867420703931287,0.6349073947889634,-0.004563565045259024,2,1.0,0.9613019542359384,0.984858329276598
2019-07-01,0.01928847218316787,-0.001256623452782324,0.5438498813382777,0.6849286343909669,0.011632606330374268,0,0.5,0.9798440002398433,0.993737737483786
2019-08-01,-0.007595723860482573,0.011342286622705533,0.5809902237777405,0.5404004723036706,-0.004090004282365026,2,1.0,0.9816795237618865,0.9955992878851223
2019-09-02,0.011658302766617315,0.0021967273516403374,0.7942696575454797,0.7760339208877756,0.009168059040482164,2,1.0,0.9931242408696912,1.0024963169448045
2019-10-01,-0.011795883547672248,0.0027688957185683094,0.6790565809176364,0.6932857257701915,-0.007755387398090723,-2,0.3,0.9814094629760219,0.9979715559189134
2019-11-01,0.010927789397466947,-0.0018872816221585653,0.7539995672538511,0.6734724807207568,0.007470752779926758,2,1.0,0.9833303165229459,1.0024826407243241
2019-12-02,-0.0024086917653745486,-0.003590677814374832,0.6311934752569919,0.731495625055039,-0.001574419907435097,0,0.5,0.980961776886894,0.9994755087948299
2020-01-02,0.013503457236329952,0.004627503332006011,0.5647298338524231,0.5248644150754518,0.006883278622252699,2,1.0,0.9898546665347846,1.0085362343143183
2020-02-03,-0.028803747195592554,-0.0008515425359206796,0.8915139535215499,0.6350815126554306,-0.024506219166967165,0,0.5,0.9613431429595392,0.993582017197658
2020-03-02,0.034267394108388236,-0.0006833635871924537,0.7886674463997374,0.7845948549549735,0.025465046397119457,2,1.0,0.9774860316867868,1.0102662615930966
2020-04-01,-0.023512930099408226,0.004071388551939448,0.7493280310523771,0.7807049222419448,-0.0175672852688122,-2,0.3,0.9545024709505875,1.0004456948437126
2020-05-01,-0.030037054857692702,0.001382263428699071,0.7802159152089114,0.7690752621461965,-0.023380041198106258,0,0.5,0.9468248997268023,0.986111913482822
2020-06-01,0.020271399803728718,-0.0003939831669340643,0.7634082146593104,0.7552856597060889,0.015313330497064914,2,1.0,0.9562351162337828,0.9959125921602244
2020-07-01,0.009454278034982055,-0.0015601277186125806,0.7461843616654642,0.7223555649757974,0.00701063726246839,0,0.5,0.9652756288894703,0.9998435340124634
2020-08-03,0.012991333608318278,-0.0004887249929459436,0.5433704082961691,0.6852271816436403,0.007111192300074534,0,0.5,0.9713098605864515,1.0060938602036478
2020-09-01,0.00639639159682095,0.003277881618768852,0.6250761861337328,0.5892148871179399,0.004024333030046522,2,1.0,0.9760082190706063,1.0109604736457165
2020-10-01,0.009765319385413695,0.0005668343509670493,0.6068619412545767,0.5412384084439564,0.005389523366444702,2,1.0,0.9855392510526196,1.0161831731632724
2020-11-02,0.007399172401102128,0.0017168746522533418,0.6140843415555407,0.6801775515041575,0.004934484720671163,0,0.5,0.9928314258792111,1.0208149599739647
2020-12-01,0.013587785544587127,-0.005319522753887029,0.535445999134109,0.5309887264649911,0.007332925711831925,2,1.0,0.9969359214472285,1.025035143148836
2021-01-04,0.00262655669325611,0.0002505303645496948,0.6507986933892734,0.7241745320285852,0.001750258936164878,-2,0.3,0.9995544301644532,1.0265097008209108
2021-02-01,0.016385924921410843,0.0012483642333371847,0.5381597056050552,0.552357487699046,0.008663700872253472,0,0.5,1.0053414829186385,1.0355605852631256
2021-03-01,0.02246997674774436,-0.0011236337326689938,0.5184800735626054,0.5820485452291287,0.014923724881739117,0,0.5,1.0160716649894712,1.046613300996085
2021-04-01,0.013656046994769832,0.0044301890886868645,0.583195804260843,0.5406134618982888,0.007716685456150318,2,1.0,1.0252601209948264,1.0560779486210354
2021-05-03,-0.00495959014918949,0.0017025246885591372,0.5752930008569797,0.5345752581604732,-0.00283673124098238,2,1.0,1.0201752509983837,1.054358091115942
2021-06-01,0.003456644858034563,-0.00018384848751284988,0.7279116198146334,0.6081467044762272,0.0024552035629119497,0,0.5,1.0237016345340415,1.0560834407828594
2021-07-01,-0.002137078522441632,-0.0007192014571070215,0.6728065889748294,0.707735274854254,-0.0014072602865933437,-2,0.3,1.022239645292166,1.054575205788539
2021-08-02,0.010812378487209572,0.004386069996095587,0.7565688384097441,0.6821649474716971,0.008222609450257953,2,1.0,1.0286940281229497,1.062589159257013
2021-09-01,0.0013851248200195787,0.0004271811331153508,0.5435599094825879,0.6346697940176961,0.0007505245499167148,-2,0.3,1.0301188977535087,1.063552027586542
2021-10-01,0.0098333417680736,0.004081911032084218,0.7237126738907332,0.6394448852494464,0.007105432610663575,2,1.0,1.0361011486936862,1.0709518252515355
2021-11-01,0.001028839899295453,-7.843365490378673e-05,0.7154874031572999,0.6399410794018461,0.0006842089964863359,0,0.5,1.0371671308951682,1.0714607449026163
2021-12-01,-0.003921883788229064,0.0018838854592242438,0.6761185347654747,0.6052525686790824,-0.0025440108958762957,2,1.0,1.0361102584553366,1.0703689272987633
2022-01-03,0.00437544071825946,-0.00930416886176888,0.6347114295546483,0.7605759731398288,0.0027927627254796914,0,0.5,1.0406436974687883,1.0677311485708056
2022-02-01,0.007157660920017683,-0.0013515352812604187,0.5373314840531971,0.5433742188758389,0.004241232458741458,-2,0.3,1.0436647514951307,1.070830839169314
2022-03-01,-0.003930553863940878,0.009739098445951111,0.5377222188407614,0.5559684944992728,-0.0021455961123602848,-2,0.3,1.0495491449702024,1.0739408235038672
2022-04-01,0.004199452175535567,-0.006511688852941289,0.5786059172454441,0.548071258761686,0.0024373610272564288,2,1.0,1.0460873681747138,1.0726992208231327
2022-05-02,0.011000806085755599,-0.0074499900915560024,0.5728716186590629,0.644494355011712,0.006319126147991551,0,0.5,1.0575951724607622,1.0746036995982648
2022-06-01,-0.0038377499045109563,-0.005630390779690075,0.6287850235047872,0.6356597039768348,-0.0023976633910213676,-2,0.3,1.052588442520867,1.0695164500944851
2022-07-01,0.0038286344528401517,0.010720399705218986,0.5388878830344438,0.6218061206957234,0.002081595549939215,0,0.5,1.0616963536138184,1.0772966657770007
2022-08-01,0.001839344544852839,0.005848871995075111,0.6535959041127478,0.6599975318443332,0.0011594258805739726,0,0.5,1.065777629346936,1.0814379107991188
2022-09-01,-0.006223435363023788,-0.007949235736827931,0.6599939197567394,0.6368816754667386,-0.004162418276604591,2,1.0,1.0582251714437791,1.0737744788867853
2022-10-03,0.01341268742913023,0.01186839674306328,0.5078376576133914,0.6284003123373958,0.006869511652611551,0,0.5,1.0724188148979923,1.0873475703781303
2022-11-01,0.01970087684489963,-0.00018076997311022858,0.6674213528184961,0.5955236688393043,0.01361826067651321,2,1.0,1.0828856798370556,1.0979601407684112
2022-12-01,0.005809046599170764,0.010921911834612885,0.6068891962471394,0.639575429708582,0.0033864569309266053,-2,0.3,1.0891762132128038,1.107145103506985
2023-01-03,0.006723673910431205,0.007830023527907182,0.5575773770608841,0.5445116210579505,0.0037291822928795103,2,1.0,1.0973429856822412,1.1152016309353743
2023-02-01,0.013351751160387426,0.007191542638158799,0.6029678239198218,0.6708660155413441,0.007871890423503869,0,0.5,1.111994436164667,1.126656588309836
2023-03-01,0.010337150723984289,-0.007994434399284489,0.7610952177836117,0.6173049955902364,0.007881235235386802,2,1.0,1.113296979923956,1.127976306700718
2023-04-03,0.004767751499663464,0.004710487289077081,0.5742604296123149,0.5714596444018887,0.002701939201008421,0,0.5,1.1186049032695593,1.1333219210921934
2023-05-01,-0.0007647776627524028,-0.011769681724435155,0.6749883098824685,0.5747070184795046,-0.000522394064297208,0,0.5,1.1115943494043887,1.1262191322959239
2023-06-01,0.0051801831755854625,0.0027802824269447246,0.5613755723130108,0.674439203072775,0.0029663594621842696,0,0.5,1.116018753695589,1.1307017466277003
2023-07-03,0.007731219439840275,-0.004337809235172241,0.548414048565035,0.5827148482263701,0.00487285537475642,-2,0.3,1.1179123084092848,1.1326202140504216
2023-08-01,-0.003161799426903089,-0.005843105818143957,0.7558392578711434,0.6155560686726764,-0.002310716798688754,0,0.5,1.112279468121059,1.1275206451973472
2023-09-01,0.0022535742674175685,-0.0061125021539844004,0.6650800050979252,0.6093900071025672,0.0014649632613065926,2,1.0,1.110133364992465,1.1253451347671313
2023-10-02,0.0033851363676068447,-0.008111311182136483,0.6463033552511104,0.6408426361743617,0.002075721738398663,0,0.5,1.1138913178191945,1.1226858458503364
2023-11-01,0.004799095237251949,0.011517531521332502,0.554695727994077,0.5895805715726429,0.002481016976990865,0,0.5,1.1229787922604362,1.1318450688072792
2023-12-01,0.0006542799628546537,0.009435130907228029,0.5356562406812195,0.5591851374433657,0.0003541450690608511,0,0.5,1.1286438894771886,1.137554893777516
2024-01-02,-0.011151002178018654,-0.0037348446272756908,0.6173079639743553,0.5648005158226467,-0.0067545767340626535,0,0.5,1.1202434794589442,1.1290881598368234
2024-02-01,0.004854336057624154,0.0061939051719634985,0.5472779240522925,0.556516165061799,0.0026458933488150613,0,0.5,1.1264318395574118,1.1353253790164977
2024-03-01,0.008202085737713282,0.004565369048209256,0.7429750694857994,0.6100743096379849,0.005968701702947438,0,0.5,1.1336226733478982,1.1425729867384493
2024-04-01,0.009284290120318478,-0.00904795647868517,0.6764577407581834,0.6135135202783736,0.005835757839730461,2,1.0,1.1337566299352133,1.142708000955843
2024-05-01,-0.0033890837070363333,0.003959973482472456,0.604131962867943,0.6105375990946135,-0.0019879841549280517,0,0.5,1.1299142338129555,1.1430341811128704
2024-06-03,0.0027770463114293433,0.006549303555448249,0.5721547516015798,0.7227917290065372,0.0017927119322082195,0,0.5,1.1351832215450077,1.1483643494542994
2024-07-01,0.006190638512646507,-0.007444204130504284,0.5281968375595494,0.5947643835343298,0.0032736042029796707,0,0.5,1.1344717082167588,1.1476445744216746
2024-08-01,-0.009568317579898688,0.004270296821892616,0.7722290250363556,0.5740733604194349,-0.0067052195369121,0,0.5,1.1314664808870074,1.144604452032625
2024-09-02,-0.018137960661294028,0.006592212488170768,0.6138604059496928,0.588588220855267,-0.012925145796233457,0,0.5,1.1249346673596816,1.1379967946521228
2024-10-01,-0.012326244603673098,0.0036385696777414545,0.6512488242634374,0.6341620758740814,-0.007008711764757034,0,0.5,1.1200481340082156,1.133053521542778
2024-11-01,-0.0018681867752623038,-0.005921498630156341,0.5861269171354632,0.5485073603301484,-0.001061477003308733,2,1.0,1.1156857227067905,1.128640456302618
2024-12-02,0.00933549690657962,-8.4378554056741e-05,0.6294444193419162,0.6012226196478385,0.005783292416805094,2,1.0,1.1261012033198345,1.1338610495219685
2025-01-02,-0.01632149600343389,0.0005409958515028013,0.6648673783845325,0.6627244367318647,-0.010736438990586418,0,0.5,1.1077215470303878,1.1249146022898435
2025-02-03,-0.006664707902025076,0.0007116791058368044,0.6713239132442351,0.662551497722546,-0.0044492184871332465,0,0.5,1.1044243978965729,1.1215662777795015
2025-03-03,-0.008205319539866007,0.0036299937740804644,0.5742689962235772,0.561804070414367,-0.0042567677652087885,2,1.0,1.1018978471945438,1.1190005122351212
2025-04-01,0.004326367198171121,0.00351325555976012,0.8604946609139726,0.7486287735479484,0.003741699240237231,2,1.0,1.1066650618963816,1.1233867831760487
2025-05-01,0.01072708288951929,-0.0043549654977338426,0.544803030388835,0.5504300359366758,0.005812959377877212,0,0.5,1.1185363497462792,1.1269659594054378
2025-06-02,0.0017278790574805452,-0.0033946219736414873,0.6705452961733409,0.6972590060478654,0.0012115525075194662,0,0.5,1.1176041934775751,1.126026778140641
2025-07-01,-0.0012111002199854393,-0.0018541082477661064,0.5703881827392742,0.5811674374843708,-0.0006840827178669631,-2,0.3,1.115891348558854,1.1243010247330052
2025-08-01,-0.010549376535124,0.011512529866381849,0.5129541524177602,0.5714848738572644,-0.005459153313587334,-2,0.3,1.1213524738909284,1.1248424618716593
2025-09-01,0.011972354889388118,-0.0029842767106876833,0.6755422668214923,0.6317306934485737,0.006788000034804765,2,1.0,1.1230375445723697,1.1298975478646713
2025-10-01,0.003799482695034051,0.0033692125123439,0.55539923495425,0.6155760333208851,0.0023393020556388153,-2,0.3,1.127304506288846,1.133947493432774
2025-11-03,0.004599202414652215,-0.00047635098186782354,0.7109479216112772,0.6710818777523226,0.0032255225880118794,2,1.0,1.1284840219451535,1.136285041956775
2025-12-01,0.003147791534188915,-0.005369692813642968,0.5911318112612588,0.6128247719647508,0.001814514709464064,-2,0.3,1.1320362543959,1.135022685362501
